fault,policy,success,prop,contain,escalate,retry,latency,masked,stale,precision,waste,utility,weight
f00,fixed_four_retries,0.6271108834489141,0.16718721634975928,0.5303869453807416,0.25258722406894485,0.774572941646937,0.4831685271456793,0.1010223903814555,0.15496731095974098,0.46832293923474555,0.1846329240120936,0.3544489876887755,3172608000
f00,fixed_one_retry,0.6621088507932318,0.4334396837041238,0.3368004103690478,0.5154243584868514,0.3122745553251655,0.21163383655476498,0.024289260806351128,0.034806759376718045,0.514562103991679,0.19265010573331204,0.514144100363409,3172608000
f00,fixed_two_retries,0.6752903404923093,0.3113819040848557,0.42933560323644065,0.39203202117332836,0.5246672693374008,0.3108296411788313,0.04453509835564264,0.0747775013225693,0.5682155489361774,0.17020125903222974,0.5122611529158916,3172608000
f00,immediate_escalation,0.5957034635636813,0.6813534911087237,0.13992422372454275,0.8318010720227861,0.0022210443918766155,0.13262331390571114,0.012622180613906643,0.018982226384495378,0.4469254546710799,0.3696016436282288,0.342031008051674,3172608000
f00,local_backoff,0.6491424739605758,0.2573903926672974,0.46716246682027607,0.33632516468799006,0.6846006081700203,0.41477095104370676,0.06938212707507926,0.11402530701220312,0.5402542864090084,0.1642411161202015,0.4323267649663783,3172608000
f00,oracle,0.8164113323798617,0.2309866827391588,0.42840885944625023,0.24360039529570618,0.3214321907450491,0.11496311337218834,0.0012524259134734156,0.014482574278985194,0.9850159219453758,0.03963504049002425,0.8944565393476066,3172608000
f00,risk_calibrated,0.70417466824335,0.2520500378662866,0.3880406644079089,0.431708853356988,0.6050278143462419,0.32384255703993314,0.044731183272101724,0.07872606664382531,0.7518872507833173,0.12980857099596393,0.5615866797416661,3172608000
f00,unlimited_retry,0.5220965149319247,0.07321045584415457,0.6410064425011328,0.09715465674691479,1.0876274422053385,0.8568081715711856,0.18760185209090469,0.278655026876837,0.37252425496304,0.28500265849577744,0.03762346272260518,3172608000
f01,fixed_four_retries,0.6121093836747226,0.1732187355885138,0.5061375658209313,0.29258583118646175,0.8080763692019436,0.4868807610555062,0.11699967207698218,0.1761555007275756,0.4683770327979585,0.1861024421246504,0.29555550508795286,3172608000
f01,fixed_one_retry,0.6643925842408571,0.4538964510759767,0.32352449436196656,0.5632194468078523,0.325942049999091,0.21422799206446783,0.027813613011477663,0.038442411246773805,0.5145408768707471,0.18981448819441063,0.49585877636091,3172608000
f01,fixed_two_retries,0.6718252773429245,0.3255045485389958,0.4090438905655376,0.45055488884299105,0.5474066470301824,0.3139509376153589,0.051586203000467436,0.08450816810304855,0.5682425321961152,0.16753400009262304,0.4784905888094335,3172608000
f01,immediate_escalation,0.6000269447265677,0.7153583423324475,0.13994010044859323,0.8451460919797826,0.0022339875139299145,0.134664899291339,0.014932640132619279,0.0330381999337482,0.44693893441896854,0.34830163806061903,0.3321151477059663,3172608000
f01,local_backoff,0.6421471833175604,0.26744321383502817,0.44630320490878833,0.3856443300025673,0.704977300119259,0.4153957895086953,0.07926118925970463,0.12851888875344464,0.5402288610398015,0.1656391496149197,0.39069650437953757,3172608000
f01,oracle,0.8141060209535668,0.23856378916817444,0.4015228007783908,0.30295785041675183,0.3222484377088963,0.1150961644543135,0.0012457302980092985,0.021490861564589778,0.9850198599858576,0.04089105369927543,0.8718714502675551,3172608000
f01,risk_calibrated,0.7149732244413154,0.25653471949800527,0.3547741427655644,0.5408787432903432,0.5957376210958308,0.31825781861279717,0.04202344721887062,0.07973925535324948,0.7700565202662343,0.13120957906191394,0.5515526943536884,3172608000
f01,unlimited_retry,0.4881002643466156,0.07420918818208702,0.6148320079048,0.10579798909887957,1.145548872009336,0.8663210384918614,0.21832856782232632,0.3208299809434545,0.37255740166085877,0.28627484559523336,-0.06341159896625834,3172608000
f02,fixed_four_retries,0.6096312151137916,0.17273625688080416,0.5013967550046692,0.29229719305699303,0.8040390259500874,0.48644807800785694,0.11956567325562109,0.17436110735985305,0.4683287327355742,0.1860186750204638,0.2920186686055619,3172608000
f02,fixed_one_retry,0.663171084286694,0.4516957705447128,0.32093247000603914,0.5624239676935029,0.3241946649795815,0.2139212127306395,0.02833070693130321,0.038054381912387227,0.5145897528102817,0.19008662398524698,0.49479748162073756,3172608000
f02,fixed_two_retries,0.6700532720936676,0.3243042385273224,0.4051602277249293,0.44983411629883374,0.5446199852582821,0.31360025283746656,0.05264150623509499,0.0835559943026233,0.5682647625771131,0.16660131300510972,0.4769520037795105,3172608000
f02,immediate_escalation,0.6003810612389823,0.7110450974193259,0.13996967070591604,0.8434606606174866,0.0022312247877790087,0.13440582832393766,0.014714701757776803,0.031004000741992704,0.44693830401500867,0.34939320844254884,0.33462773835431814,3172608000
f02,local_backoff,0.6403018295981598,0.2664805100924334,0.44225299462034967,0.3851628214680798,0.6993749422707914,0.41437459149929207,0.0807237559112086,0.12723025578876831,0.5402448108677298,0.16552446744820434,0.3888817682957181,3172608000
f02,oracle,0.8130364653323282,0.23764045031188716,0.39630356935303124,0.30642585620149576,0.31797546311875635,0.11453282666392235,0.001249597037862574,0.020541918635361263,0.9849812200177537,0.04088291351693879,0.8708908263302869,3172608000
f02,risk_calibrated,0.7126142500417956,0.2558312138590957,0.3491022374306012,0.537756645835771,0.5854656260669955,0.31620344877157913,0.04230651857029769,0.07928804269331856,0.7691091959505013,0.1311320438585052,0.5505235755213013,3172608000
f02,unlimited_retry,0.48515447245229243,0.07400279364001294,0.6095859592112467,0.10749477000030085,1.1382480548646354,0.8651209731048655,0.2229448589552629,0.3177887971728415,0.37257600896037263,0.28617366003300354,-0.06867763126622667,3172608000
f03,fixed_four_retries,0.5930302384004817,0.17254304576654245,0.4871708228528262,0.29765688575244564,0.799717434680852,0.48600432621407785,0.13281890501573082,0.19632653985577972,0.46838029304124934,0.18604991062355702,0.24687639324976493,3172608000
f03,fixed_one_retry,0.6592557215506765,0.4499139489185082,0.313178974052679,0.5679240693388571,0.3224634953986407,0.2136411864749751,0.031068908643516326,0.04190516525932824,0.5146521964802884,0.19017995057611747,0.4843934012874463,3172608000
f03,fixed_two_retries,0.6615648518037819,0.3238567485646898,0.3932174316145338,0.4570829960478598,0.5416814025216191,0.3132795451660444,0.05816315673913476,0.09360967008309584,0.5682677643961268,0.1641055630691718,0.4554293689404846,3172608000
f03,immediate_escalation,0.5956434978647478,0.7067711019689864,0.13995318874318285,0.8417418234945071,0.0022412125730109666,0.13415038737544016,0.0170564514228171,0.047050690883424305,0.4469959020258993,0.34849987395247967,0.31818743270588246,3172608000
f03,local_backoff,0.6295072162121652,0.2660096557495985,0.42997350036942333,0.391371689697396,0.6902652770882223,0.412225773720466,0.08841110308463102,0.14215777774536364,0.5402414308179442,0.16548431002624023,0.35993077848141325,3172608000
f03,oracle,0.8079401981148036,0.23663217061425443,0.3809829887456534,0.3243255601098804,0.30854287232453254,0.11328715080264172,0.0012524805432269158,0.02851567591663027,0.9849732234119808,0.041076166229041554,0.8569262885150376,3172608000
f03,risk_calibrated,0.7054182534604186,0.25470422786172386,0.3294884125489111,0.5475504704440499,0.5612294679090446,0.31075733379594234,0.043820020024628946,0.08771968823157464,0.7696278308691367,0.1310275274061283,0.5356870926608915,3172608000
f03,unlimited_retry,0.45663385863084055,0.07386590972532804,0.5938563101643396,0.11274171972429524,1.1310181454376862,0.8639321691272817,0.24683924783316186,0.36119502659464586,0.3725637814434,0.2861462367972592,-0.14945664279375484,3172608000
f04,fixed_four_retries,0.6007060910098698,0.17154704108228344,0.4942521265187552,0.29015681215751593,0.7955710740808902,0.4855299298730284,0.12604999554864255,0.1840933971415977,0.4684201039773473,0.18581599225213766,0.2717102644340417,3172608000
f04,fixed_one_retry,0.6600207361186275,0.44722126585110555,0.3170219165132571,0.5592000335314647,0.3207620589792313,0.21330948184899018,0.029649597289127173,0.03972171600938639,0.5146306900603606,0.19067392858068116,0.4905466926535256,3172608000
f04,fixed_two_retries,0.6646643561175704,0.32166247750712607,0.399133342597682,0.44630679985899546,0.5390248647973833,0.31288223513016483,0.05532206680175462,0.08809794654632362,0.5682319415814439,0.16512650221610717,0.46778966410647804,3172608000
f04,immediate_escalation,0.5971485296611672,0.7026354840039739,0.1399862693138576,0.8400187688358498,0.0022368471093248566,0.1339018137511706,0.0157346179099602,0.038049507367367515,0.4469433621166688,0.35205241098688844,0.32699546303958554,3172608000
f04,local_backoff,0.6340935191060513,0.26447563612372393,0.43609772565202737,0.3821569560864345,0.6893029500297054,0.41264229983705986,0.0843814834869266,0.13388239332375565,0.5403087563217657,0.16527837594466532,0.37649956752117897,3172608000
f04,oracle,0.8096119663679103,0.23575750460410766,0.38852760314735196,0.30961554425276755,0.31073426949199756,0.11357477055877974,0.0012459382060992805,0.024021275622430192,0.9849954819101713,0.04081219332690004,0.865085189219196,3172608000
f04,risk_calibrated,0.7054623715033975,0.254318029490019,0.3392769066815368,0.5282951485472094,0.56879207087917,0.31296786219065115,0.043832932739589534,0.0845668125701389,0.7667083417416235,0.13097475869346165,0.5414542697928381,3172608000
f04,unlimited_retry,0.47176243854959987,0.07384677520828065,0.6016355808878848,0.11010869278721007,1.123745164774652,0.8627461229899616,0.23415692562472062,0.33706275413256725,0.37251850976234935,0.2859529515221962,-0.10467155456043487,3172608000
f05,fixed_four_retries,0.5818758466031388,0.1774699261972809,0.4660846693999747,0.32988711598687226,0.8248083020559565,0.4888090257774316,0.14809821337202034,0.2065103461009817,0.4683660409992498,0.18719587763925366,0.20240972815772457,3172608000
f05,fixed_one_retry,0.6619638218229399,0.4657925701768827,0.3017303554251924,0.6062152735119067,0.33269176540256223,0.21561673075086996,0.034617671344565816,0.04356810842394504,0.5146147073997099,0.18720261154649684,0.4707302631862971,3172608000
f05,fixed_two_retries,0.6599810909041273,0.33504443431732867,0.37581703765207247,0.5039992441753496,0.5588812651807458,0.3156707925771145,0.06515528788688021,0.09786997955641404,0.5682369468629572,0.16152097791931877,0.4304069530594316,3172608000
f05,immediate_escalation,0.6010495959401766,0.7323277670284429,0.13998219046666727,0.8517522118204701,0.0022510329505482807,0.13568476931676177,0.018280756300375605,0.05298377948543869,0.44691932187778755,0.33137105067067724,0.31654492055287226,3172608000
f05,local_backoff,0.6249222329024631,0.27384320772286014,0.4118327489498792,0.43090842939443585,0.7033429580494563,0.4121891549349853,0.0983447023188491,0.14904384256385603,0.5402886579690698,0.16654622084844234,0.3287261074903955,3172608000
f05,oracle,0.8095482653353795,0.2421931203847294,0.35877746661472015,0.3845235323298929,0.30620709237225135,0.11302434979364229,0.0012582498683692198,0.03149245336759431,0.9850416662600253,0.04228860927417985,0.8413423724296134,3172608000
f05,risk_calibrated,0.7196459655094152,0.2574810080186192,0.30383316612390804,0.6343404315329546,0.5461933118661491,0.30498800500106565,0.04010755748931893,0.08167413137265231,0.7839565331629077,0.13062209988719967,0.5399887274120979,3172608000
f05,unlimited_retry,0.42921184234672005,0.0746906392634284,0.570223121834785,0.12053072318505952,1.17478588508027,0.8711040268638351,0.2773448099134497,0.38327558220853575,0.3725486673569137,0.2871354415583533,-0.22876136179910925,3172608000
